stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
"MOBIITI:Quay:111750","PHa01","Pey Harry",,"poteau",45.170380,0.745566,,,0,"MOBIITI:StopPlace:77110",,2,,
"MOBIITI:Quay:111992","DUV01","Duverger",,"poteau",45.158569,0.730760,,,0,"MOBIITI:StopPlace:77248",,2,,
"MOBIITI:Quay:111991","HPo02","Les Hauts de Pommier",,"Poteau",45.163109,0.734710,,,0,"MOBIITI:StopPlace:77247",,2,,
"MOBIITI:Quay:111752","GSG02","Gare St-Georges",,"abribus DECAUX",45.178120,0.733844,,,0,"MOBIITI:StopPlace:77111",,2,,
"MOBIITI:Quay:111994","Pom02","Pommier",,"Poteau",45.156731,0.729110,,,0,"MOBIITI:StopPlace:77249",,2,,
"MOBIITI:Quay:111751","PHa02","Pey Harry",,"poteau",45.170570,0.745438,,,0,"MOBIITI:StopPlace:77110",,2,,
"MOBIITI:Quay:111993","DUV02","Duverger",,"Poteau",45.158531,0.730620,,,0,"MOBIITI:StopPlace:77248",,2,,
"MOBIITI:Quay:111990","HPo01","Les Hauts de Pommier",,"poteau",45.163181,0.734810,,,0,"MOBIITI:StopPlace:77247",,2,,
"MOBIITI:Quay:111758","ESA01","ESAT",,"Poteau",45.205536,0.827388,,,0,"MOBIITI:StopPlace:77114",,2,,
"MOBIITI:Quay:111757","RPT01","Rte du Pont",,"abribus SES",45.192982,0.781620,,,0,"MOBIITI:StopPlace:77113",,1,,
"MOBIITI:Quay:111999","Pco02","Puycorbeau",,"poteau",45.146580,0.729500,,,0,"MOBIITI:StopPlace:77251",,2,,
"MOBIITI:Quay:111754","BoI01","Boisserie",,"poteau",45.167591,0.753194,,,0,"MOBIITI:StopPlace:77112",,2,,
"MOBIITI:Quay:111996","Chd02","F. René Chateaubriand",,"poteau",45.141781,0.744120,,,0,"MOBIITI:StopPlace:77250",,2,,
"MOBIITI:Quay:111753","GSG01","Gare St-Georges",,"poteau",45.177982,0.733704,,,0,"MOBIITI:StopPlace:77111",,2,,
"MOBIITI:Quay:111995","Pom01","Pommier",,"poteau",45.156738,0.729200,,,0,"MOBIITI:StopPlace:77249",,2,,
"MOBIITI:Quay:111756","RPT02","Rte du Pont",,"poteau",45.193108,0.781481,,,0,"MOBIITI:StopPlace:77113",,1,,
"MOBIITI:Quay:111998","Pco01","Puycorbeau",,"poteau",45.146591,0.729690,,,0,"MOBIITI:StopPlace:77251",,2,,
"MOBIITI:Quay:111755","BoI02","Boisserie",,"poteau",45.167755,0.752825,,,0,"MOBIITI:StopPlace:77112",,2,,
"MOBIITI:Quay:111997","Chd01","F. René Chateaubriand",,"poteau",45.141830,0.744330,,,0,"MOBIITI:StopPlace:77250",,2,,
"MOBIITI:Quay:111981","Apo02","Guillaume Apollinaire",,"poteau",45.143478,0.735950,,,0,"MOBIITI:StopPlace:77242",,2,,
"MOBIITI:Quay:111980","Apo01","Guillaume Apollinaire",,"poteau",45.143501,0.736190,,,0,"MOBIITI:StopPlace:77242",,2,,
"MOBIITI:Quay:111741","SGE02","St-Georges",,"abribus DECAUX",45.177498,0.730348,,,0,"MOBIITI:StopPlace:77105",,2,,
"MOBIITI:Quay:111983","pin01","Les Pins",,"poteau",45.172150,0.732690,,,0,"MOBIITI:StopPlace:77243",,2,,
"MOBIITI:Quay:111740","SGE01","St-Georges",,"poteau",45.177364,0.730284,,,0,"MOBIITI:StopPlace:77105",,2,,
"MOBIITI:Quay:111982","pin02","Les Pins",,"poteau",45.173439,0.732120,,,0,"MOBIITI:StopPlace:77243",,2,,
"MOBIITI:Quay:111747","BeA02","Beauregard",,"abribus SES",45.169029,0.749392,,,0,"MOBIITI:StopPlace:77108",,2,,
"MOBIITI:Quay:111989","CHA02","Chantelot",,"Poteau",45.166042,0.734467,,,0,"MOBIITI:StopPlace:77246",,2,,
"MOBIITI:Quay:111746","BeA01","Beauregard",,"poteau",45.168781,0.749939,,,0,"MOBIITI:StopPlace:77108",,2,,
"MOBIITI:Quay:111988","CHA01","Chantelot",,"poteau",45.166012,0.734490,,,0,"MOBIITI:StopPlace:77246",,2,,
"MOBIITI:Quay:111749","OdG02","Olympe de Gouges",,"poteau",45.174187,0.741383,,,0,"MOBIITI:StopPlace:77109",,1,,
"MOBIITI:Quay:111748","OdG01","Olympe de Gouges",,"poteau",45.174107,0.741408,,,0,"MOBIITI:StopPlace:77109",,2,,
"MOBIITI:Quay:111743","MoN01","Montplaisir",,"poteau",45.175922,0.740188,,,0,"MOBIITI:StopPlace:77106",,2,,
"MOBIITI:Quay:111985","Tur01","La Turcade",,"poteau",45.169590,0.733630,,,0,"MOBIITI:StopPlace:77244",,2,,
"MOBIITI:Quay:111742","MoN02","Montplaisir",,"poteau",45.175949,0.740213,,,0,"MOBIITI:StopPlace:77106",,2,,
"MOBIITI:Quay:111984","Tur02","La Turcade",,"Poteau",45.169479,0.733590,,,0,"MOBIITI:StopPlace:77244",,2,,
"MOBIITI:Quay:111745","cHa02","Les Châtaigniers",,"poteau",45.172836,0.742451,,,0,"MOBIITI:StopPlace:77107",,2,,
"MOBIITI:Quay:111987","LBl01","Le Lac Blanc",,"poteau",45.152451,0.727890,,,0,"MOBIITI:StopPlace:77245",,2,,
"MOBIITI:Quay:111744","cHa01","Les Châtaigniers",,"poteau",45.172386,0.742731,,,0,"MOBIITI:StopPlace:77107",,2,,
"MOBIITI:Quay:111986","LBl02","Le Lac Blanc",,"Poteau",45.152351,0.727800,,,0,"MOBIITI:StopPlace:77245",,2,,
"MOBIITI:Quay:111739","Glc01","Gay Lussac",,"abribus SES",45.180569,0.741105,,,0,"MOBIITI:StopPlace:77104",,2,,
"MOBIITI:Quay:111970","JAR01","Les Jargues",,"poteau",45.156803,0.723076,,,0,"MOBIITI:StopPlace:77237",,2,,
"MOBIITI:Quay:111730","PLB02","Léon Blum",,"poteau",45.178207,0.754363,,,0,"MOBIITI:StopPlace:77099",,2,,
"MOBIITI:Quay:111972","SAN01","Sansonnet",,"poteau",45.149830,0.722987,,,0,"MOBIITI:StopPlace:77238",,2,,
"MOBIITI:Quay:111971","JAR02","Les Jargues",,"poteau",45.156815,0.723127,,,0,"MOBIITI:StopPlace:77237",,2,,
"MOBIITI:Quay:111736","MAN01","Espace Nelson Mandela",,"poteau",45.181656,0.759004,,,0,"MOBIITI:StopPlace:77102",,2,,
"MOBIITI:Quay:111978","Atu02","Atur Bourg",,"poteau",45.140148,0.747970,,,0,"MOBIITI:StopPlace:77241",,2,,
"MOBIITI:Quay:111735","mon01","Les Mondis",,"poteau",45.179234,0.750003,,,0,"MOBIITI:StopPlace:77101",,2,,
"MOBIITI:Quay:111977","FAL01","Les Falots",,"poteau",45.163822,0.726521,,,0,"MOBIITI:StopPlace:77240",,2,,
"MOBIITI:Quay:111738","Lav01","Lavoisier",,"poteau",45.180931,0.743143,,,0,"MOBIITI:StopPlace:77103",,2,,
"MOBIITI:Quay:111737","MAN02","Espace Nelson Mandela",,"poteau",45.181583,0.758889,,,0,"MOBIITI:StopPlace:77102",,2,,
"MOBIITI:Quay:111979","Atu01","Atur Bourg",,"poteau",45.140270,0.747840,,,0,"MOBIITI:StopPlace:77241",,2,,
"MOBIITI:Quay:111732","GMO02","Gaston Monmousseau",,"poteau",45.178989,0.756931,,,0,"MOBIITI:StopPlace:77100",,2,,
"MOBIITI:Quay:111974","DIA01","Dian",,"poteau",45.168736,0.725707,,,0,"MOBIITI:StopPlace:77239",,2,,
"MOBIITI:Quay:111731","PLB01","Léon Blum",,"poteau",45.178108,0.754389,,,0,"MOBIITI:StopPlace:77099",,2,,
"MOBIITI:Quay:111973","SAN02","Sansonnet",,"poteau",45.150208,0.723038,,,0,"MOBIITI:StopPlace:77238",,2,,
"MOBIITI:Quay:111734","mon02","Les Mondis",,"poteau",45.179127,0.750130,,,0,"MOBIITI:StopPlace:77101",,2,,
"MOBIITI:Quay:111976","FAL02","Les Falots",,"poteau",45.163857,0.726534,,,0,"MOBIITI:StopPlace:77240",,2,,
"MOBIITI:Quay:111733","GMO01","Gaston Monmousseau",,"poteau",45.179234,0.757109,,,0,"MOBIITI:StopPlace:77100",,2,,
"MOBIITI:Quay:111975","DIA02","Dian",,"poteau",45.168877,0.725835,,,0,"MOBIITI:StopPlace:77239",,2,,
"MOBIITI:Quay:111729","Bar02","Max Barel",,"poteau",45.176788,0.752291,,,0,"MOBIITI:StopPlace:77098",,2,,
"MOBIITI:Quay:111728","Bar01","Max Barel",,"poteau",45.176716,0.752291,,,0,"MOBIITI:StopPlace:77098",,2,,
"MOBIITI:Quay:112197","Langl02","Langlade",,,45.178425,0.602052,,,0,"MOBIITI:StopPlace:77377",,2,,
"MOBIITI:Quay:112196","AlbCl02","Albert Claveille",,,45.189369,0.713544,,,0,"MOBIITI:StopPlace:77376",,2,,
"MOBIITI:Quay:112199","Lache01","Lachenal",,,45.171684,0.583536,,,0,"MOBIITI:StopPlace:77378",,2,,
"MOBIITI:Quay:112198","Langl01","Langlade",,,45.178589,0.602523,,,0,"MOBIITI:StopPlace:77377",,2,,
"MOBIITI:Quay:112193","AntEc01","Antonne - Ecole",,,45.211960,0.830500,,,0,"MOBIITI:StopPlace:77374",,2,,
"MOBIITI:Quay:112192","EcPri01","Ecole Primaire",,,45.182438,0.653504,,,0,"MOBIITI:StopPlace:77373",,2,,
"MOBIITI:Quay:112195","AlbCl01","Albert Claveille",,,45.189320,0.713445,,,0,"MOBIITI:StopPlace:77376",,2,,
"MOBIITI:Quay:112194","EscEc01","Escoire - Ecole",,,45.209888,0.845470,,,0,"MOBIITI:StopPlace:77375",,2,,
"MOBIITI:Quay:112191","EcMat01","Ecole Maternelle",,,45.185970,0.633892,,,0,"MOBIITI:StopPlace:77372",,2,,
"MOBIITI:Quay:112186","Cerf02","Le Cerf de Memie",,,45.146263,0.639590,,,0,"MOBIITI:StopPlace:77369",,2,,
"MOBIITI:Quay:112185","ResMo01","Residence la Morine",,,45.118702,0.641282,,,0,"MOBIITI:StopPlace:77368",,2,,
"MOBIITI:Quay:112187","Cerf01","Le Cerf de Memie",,,45.146641,0.639619,,,0,"MOBIITI:StopPlace:77369",,2,,
"MOBIITI:Quay:112182","MaiJe01","Maison Jeannette",,,45.115089,0.637714,,,0,"MOBIITI:StopPlace:77365",,2,,
"MOBIITI:Quay:112181","Volve01","Volvey",,,45.110493,0.638759,,,0,"MOBIITI:StopPlace:77364",,2,,
"MOBIITI:Quay:112184","LacRo01","Le Lac Rouge",,,45.141647,0.634982,,,0,"MOBIITI:StopPlace:77367",,2,,
"MOBIITI:Quay:112183","CoupG02","Coupe-Gorge",,,45.106697,0.626969,,,0,"MOBIITI:StopPlace:77366",,2,,
"MOBIITI:Quay:112180","CourE01","Coursac Ecole",,,45.125355,0.640585,,,0,"MOBIITI:StopPlace:77363",,2,,
"MOBIITI:Quay:111923","LHa02","Lavaure Haute",,"poteau",45.216167,0.677689,,,0,"MOBIITI:StopPlace:77212",,2,,
"MOBIITI:Quay:111922","LHa01","Lavaure Haute",,"poteau",45.216175,0.677620,,,0,"MOBIITI:StopPlace:77212",,2,,
"MOBIITI:Quay:111925","PFe02","Puy Ferrat",,"poteau",45.209763,0.679469,,,0,"MOBIITI:StopPlace:77213",,2,,
"MOBIITI:Quay:111924","PFe01","Puy Ferrat",,"poteau",45.209648,0.679328,,,0,"MOBIITI:StopPlace:77213",,2,,
"MOBIITI:Quay:111921","PAr02","Puy de l'Arche",,"poteau",45.212769,0.680486,,,0,"MOBIITI:StopPlace:77211",,2,,
"MOBIITI:Quay:111920","PAr01","Puy de l'Arche",,"poteau",45.213230,0.680208,,,0,"MOBIITI:StopPlace:77211",,2,,
"MOBIITI:Quay:111919","Ali01","Les Alisiers",,"poteau",45.215420,0.646606,,,0,"MOBIITI:StopPlace:77210",,2,,
"MOBIITI:Quay:111916","Lig01","Le Ligonat",,"poteau",45.219387,0.648145,,,0,"MOBIITI:StopPlace:77209",,2,,
"MOBIITI:Quay:111915","MAJ01","Majourdin",,"poteau",45.198349,0.650170,,,0,"MOBIITI:StopPlace:77208",,2,,
"MOBIITI:Quay:111918","Ali02","Les Alisiers",,"abribus SES",45.215782,0.646529,,,0,"MOBIITI:StopPlace:77210",,2,,
"MOBIITI:Quay:111917","Lig02","Le Ligonat",,"abribus SES",45.219429,0.648125,,,0,"MOBIITI:StopPlace:77209",,2,,
"MOBIITI:Quay:111912","Ter01","Terrassonnie Village",,"poteau",45.204166,0.644177,,,0,"MOBIITI:StopPlace:77207",,2,,
"MOBIITI:Quay:111911","CTe02","Chem. de Terrassonnie",,"poteau",45.206459,0.650636,,,0,"MOBIITI:StopPlace:77206",,2,,
"MOBIITI:Quay:111914","MAJ02","Majourdin",,"poteau",45.198669,0.649788,,,0,"MOBIITI:StopPlace:77208",,2,,
"MOBIITI:Quay:111913","Ter02","Terrassonnie Village",,"poteau",45.204185,0.644037,,,0,"MOBIITI:StopPlace:77207",,2,,
"MOBIITI:Quay:111910","CTe01","Chem. de Terrassonnie",,"poteau",45.205452,0.650407,,,0,"MOBIITI:StopPlace:77206",,2,,
"MOBIITI:Quay:111909","boi01","Al. des Bois",,"poteau",45.205769,0.666006,,,0,"MOBIITI:StopPlace:77205",,2,,
"MOBIITI:Quay:111908","boi02","Al. des Bois",,"poteau",45.205841,0.665955,,,0,"MOBIITI:StopPlace:77205",,2,,
"MOBIITI:Quay:111905","Spo02","Al. des Sports",,"poteau",45.192684,0.647618,,,0,"MOBIITI:StopPlace:77203",,2,,
"MOBIITI:Quay:111904","Spo01","Al. des Sports",,"poteau",45.192703,0.647526,,,0,"MOBIITI:StopPlace:77203",,2,,
"MOBIITI:Quay:111907","Cur02","Curille",,"poteau",45.206783,0.661289,,,0,"MOBIITI:StopPlace:77204",,2,,
"MOBIITI:Quay:111906","Cur01","Curille",,"poteau",45.206791,0.661188,,,0,"MOBIITI:StopPlace:77204",,2,,
"MOBIITI:Quay:111901","CLe02","Chem. de Lespinasse",,"poteau",45.196758,0.643655,,,0,"MOBIITI:StopPlace:77201",,2,,
"MOBIITI:Quay:111900","CLe01","Chem. de Lespinasse",,"poteau",45.196697,0.643859,,,0,"MOBIITI:StopPlace:77201",,2,,
"MOBIITI:Quay:111903","LhA01","Lespinasse Haute",,"poteau",45.197403,0.640034,,,0,"MOBIITI:StopPlace:77202",,2,,
"MOBIITI:Quay:111902","LhA02","Lespinasse Haute",,"poteau",45.197689,0.639677,,,0,"MOBIITI:StopPlace:77202",,2,,
"MOBIITI:Quay:115495","CRe01","Créavallée",,"poteau",45.132294,0.702277,,,0,"MOBIITI:StopPlace:77155",,1,,
